"words","topics","probability","frequency","saliency","lift","phi","relevance"
"week",1,0.00374864906859693,13,0.000839962882688895,1.49737669740572,0.00374864906859693,-2.59132252181135
"week",2,1.71095133001796e-09,13,0.000839962882688895,6.83429845014303e-07,1.71095133001796e-09,-17.1911790573164
"week",3,0.00322382134141937,13,0.000839962882688895,1.2877372261062,0.00322382134141937,-2.74215064059808
"window",1,0.00616903955185911,11,0.00226202881192489,2.93664683930758,0.00616903955185911,-2.00547185889178
"window",2,1.04276160839681e-10,11,0.00226202881192489,4.96385629514557e-08,1.04276160839681e-10,-19.90123808493
"window",3,2.94675223758733e-07,11,0.00226202881192489,0.000140274196201668,2.94675223758733e-07,-11.954651764999
"windows",1,0.00335869316756408,6,0.00121578705183065,2.93105458081478,0.00335869316756408,-2.31042051771195
"windows",2,8.04373274333473e-06,6,0.00121578705183065,0.00701958128592621,8.04373274333473e-06,-8.3448345097789
"windows",3,5.52767970473106e-26,6,0.00121578705183065,4.82387944105635e-23,5.52767970473106e-26,-54.7716614724157
"wire",1,0.00392595854732372,7,0.00144017823954481,2.93680367777761,0.00392595854732372,-2.23141146808872
"wire",2,7.83508824311381e-29,7,0.00144017823954481,5.86101857437453e-26,7.83508824311381e-29,-61.4076222848045
"wire",3,1.81706285192218e-24,7,0.00144017823954481,1.35924941691396e-21,1.81706285192218e-24,-51.3560875784037
"woman",1,0.00228703229285813,6,0.000496965567989109,1.98496239035308,0.00228703229285813,-2.69745013841205
"woman",2,6.03545061520475e-07,6,0.000496965567989109,0.000523829178863193,6.03545061520475e-07,-10.9373950267732
"woman",3,0.000980678246080402,6,0.000496965567989109,0.851150830526456,0.000980678246080402,-3.54421603239855
"work",1,0.00723910409824104,20,0.00152665707936183,1.88377111206406,0.00723910409824104,-2.14749107260823
"work",2,1.03731109146539e-05,20,0.00152665707936183,0.00269930732008806,1.03731109146539e-05,-8.69552683797147
"work",3,0.00361263053085206,20,0.00152665707936183,0.940084427606634,0.00361263053085206,-2.84255234211854
"world",1,8.03495529600936e-23,7,0.00131360648833662,5.9085236381045e-20,8.03495529600936e-23,-47.5754807852221
"world",2,1.45366571991018e-19,7,0.00131360648833662,1.06895657182528e-16,1.45366571991018e-19,-40.0748533998583
"world",3,0.00357286974448832,7,0.00131360648833662,2.6273183313991,0.00357286974448832,-2.33421123798344
"year",1,7.30144049529039e-06,17,0.0031680024297953,0.00221084769744932,7.30144049529039e-06,-8.97090908232305
"year",2,6.65564635558324e-14,17,0.0031680024297953,2.01530375133091e-11,6.65564635558324e-14,-27.4841959126509
"year",3,0.00867032460833818,17,0.0031680024297953,2.62534046656232,0.00867032460833818,-1.89131922965092
"years",1,0.000814983736132073,42,0.00596353578620619,0.0999304046706258,0.000814983736132073,-4.7078118445822
"years",2,0.000356567322842692,42,0.00596353578620619,0.0437210158733984,0.000356567322842692,-5.53445693605367
"years",3,0.0204367731226258,42,0.00596353578620619,2.50588437261135,0.0204367731226258,-1.48588884081605
