"business_id","categories","city","date","entropy","industry","name","negative","negativity","positive","positivity","review_id","stars","state","text","Topic 1","Topic 2","Topic 3","type","user_id","votes_cool","votes_funny","votes_useful","wordsLength"
"dng6ywGbupOE82XjTdzRBA","Banks & Credit Unions,Financial Services","Phoenix","2009-04-29",0.384278727371546,"Banking","Chase Bank",5,0.113636363636364,8,0.181818181818182,"TA4Y1UXXq4JvN2gUwgPGFg",2,"AZ","I switched to chase from BofA, I wasn't a customer for very long because they put a hold on all of my checks. I was younger just starting college and didn't make much money but still, they put holds on my checks. and back then my $200 checks meant life or death basically. It was soooooooooo frusturating so i closed my checking and savings account. 

I currently have a chase credit card and everything has been fine, no problems. but nothing great either.

**update** chase increased my CC apr to an insanely high amount for no reason. i asked to have it lowered based on my good standing and what not. they declined so i opened a CC w wells fargo w a MUCH lower apr.",0.580141353036689,0.367359046352261,0.0524996006110499,"review","hFtlFksrcLaWHGPNa6SmeA",0,0,4,44
"dng6ywGbupOE82XjTdzRBA","Banks & Credit Unions,Financial Services","Phoenix","2013-11-04",0.412869074266098,"Banking","Chase Bank",14,0.159090909090909,12,0.136363636363636,"I4Eusxzb0gmBWyXlYa-wFg",1,"AZ","If you love being lied to, then Chase is the way to go for your mortgage! I had a terrible experience getting a mortgage at Chase. I had to call multiple managers at Chase before anything was done. They reimbursed me about $1000 for all the headache and bad information they gave me. $1000 seems like a lot, but they should have given us at least $3,000 back for deceiving us. 


I used Chase as my mortgage lender, and it was one of the most frustrating experiences I've ever endured. Robert Page, my mortgage lender, said that we would close on October 16th. Then he pushed it back until October 18th. Then he pushed it back until October 21st citing some ridiculous reason. Of course, we couldn't close on the 21 because of another ridiculous reason, so Robert pushed it back until October 25th. You see the trend? Then, we were supposed to close on October 28th....which didn't happen either. If you can't close on a certain date, then don't make a promise. It's that easy! I would have been much happier if you told me from the beginning that we wouldn't be able to close until October 29th...in which case I could have chosen a different lender.The situation got so bad that I had to reach out to Robert's boss, David Campbell. He said he would ""take care of us"" which is also another broken promise. In an effort to rectify the situation, Chase promised to reimburse us for the rent we had to pay when we couldn't move in on October 16th. Of course, they reneged on that as well.

Take your business elsewhere!",0.0240283706753333,0.0752541094696923,0.900717519854974,"review","nBqU_AHXCayr3BQWzfyB5A",2,0,4,88
"dng6ywGbupOE82XjTdzRBA","Banks & Credit Unions,Financial Services","Phoenix","2014-03-13",0.318112008829514,"Banking","Chase Bank",0,0,3,0.142857142857143,"cbshIvY47Ch8Y4g30Fy-0Q",4,"AZ","I love their app and this particular branch's easy driveway right off of Central Ave!  I don't personally bank here but I have in the past and I used to go in monthly to pay my rent.  I appreciate their warm welcome, fast service and extensive services.",0.0899420662728297,0.663404914462453,0.246653019264718,"review","svP9WkoIMN3Wta7W9ZhawA",1,0,1,21
"DWkqbIM93bNRrpPFn_765g","Banks & Credit Unions,Financial Services","Las Vegas","2011-03-07",0.296636497527644,"Banking","Wells Fargo Bank",0,0,2,0.0909090909090909,"ZTyp8Xuo3yYzgN88vYkVSg",4,"NV","When I lived nearby, I would visit this location often.  Now, I rarely stop by this location, but happened to be in the area recently.  The tellers here are always friendly and the service is quick.....those are 2 of my biggest requirements for a bank (Fast & Friendly).

Return Factor - 50%....would be higher if I lived nearby.",0.103630538881113,0.337711951105285,0.558657510013602,"review","kGgAARL2UmvCcTRfiscjug",4,2,5,22
"DWkqbIM93bNRrpPFn_765g","Banks & Credit Unions,Financial Services","Las Vegas","2011-06-12",0.296033025460062,"Banking","Wells Fargo Bank",0,0,2,0.117647058823529,"b5MmBSbHhtVYBa54et9wGw",3,"NV","I went to the ATM this morning.  The place was quiet--Sundays are always good for that.

I don't go to this branch very often unless it's right where I'm going.  There are other Wells Fargo branches that have better parking and ingress and egress.

Since I was on my bike at the drive through, it was an easy in and out today.",0.0836240263295615,0.171388139726716,0.744987833943722,"review","Iu3Jo9ROp2IWC9FwtWOaUQ",0,0,1,17
"DWkqbIM93bNRrpPFn_765g","Banks & Credit Unions,Financial Services","Las Vegas","2013-05-02",0.351416573820541,"Banking","Wells Fargo Bank",0,0,5,0.147058823529412,"TedcVqj5eiOrpDXQRwk9zg",4,"NV","There were several customers waiting in line, but it moved relatively quickly as there were also many tellers available to assist us.  The one that assisted me with my transaction was super quick and friendly (she was done with 2 customers in the time that the nearby tellers were assisting just one, possibly with more transactions or complex ones).

Anyway, fast, friendly and accurate banking services are attributes I look for from my bank, and the staff here has done a great job.

4 stars!",0.0821234930513847,0.662817153884714,0.255059353063901,"review","XHkzCzmIAB3DnjQO7v6jww",2,1,3,34
"DWkqbIM93bNRrpPFn_765g","Banks & Credit Unions,Financial Services","Las Vegas","2013-07-25",0.270471387755226,"Banking","Wells Fargo Bank",0,0,1,0.0588235294117647,"I7FoyhKq8MtWOBBkvF3CSg",4,"NV","Wells Fargo is my bank but this location was not my usual bank I always go to as this was across town.  never go inside and do almost all my banking needs through the ATM.  This one had two drive through ATM along with 3 drive through if you needed to use the teller.",0.0803294509070678,0.171661320115503,0.748009228977429,"review","xsGLM2cMKqNDJfo3wJCV5w",0,0,1,17
"DWkqbIM93bNRrpPFn_765g","Banks & Credit Unions,Financial Services","Las Vegas","2014-05-15",0.438671243793005,"Banking","Wells Fargo Bank",8,0.0792079207920792,10,0.099009900990099,"sSEFGAkVvY3_x8aYcaGOZA",1,"NV","This review is for Wells Fargo Bank at 4075 S Fort Apache Rd. Las Vegas, NV 89147.   

I just got back form being screwed by this bank, seeing as I'm not a customer there, but simply went in to cash a check drawn on their bank.  After ten minutes of ID's, data entry by the teller, thumb printing, etc.  they were ready to cash the check and then they tell me there's a $7.50 fee to do that.  I said that's ridiculous, as the check is drawn on their bank, and the teller manager Ruth Martinez tells me that the fee is NOT a Wells Fargo fee, but a fee that goes to the company who issued the check. LIES! I asked her twice about that statement and she lied both times.  I then called the company that issued the check, and sure enough there is no ""fee"" that goes to them.  Ruth refused to speak to them to hear it from their own lips. I asked that they waive the $7.50 charge, which is totally in their power to do so.  She said no.  I then waited for the branch manager who basically said the same thing. 

Sooooo, for $7.50 they will get bad press (deservedly so), I will never bank with them or go in their branches again, and I'll relate this story to all who will listen.  On a final note, there is a great employee there named Andrew who was very helpful.  You'd think in the era of supposed ""customer service"" it wouldn't be worth receiving a scathing review for $7.50.

I've banked at Bank of America for 25 years, and any problems that have arisen have been handled right away.  I know others haven't had the same experience, but I think they are much better than most.
.",0.475725643107794,0.501435316430267,0.022839040461939,"review","WYXhYkIYRLXdluidbJNDbg",0,0,1,101
"e4CSh0SfKoqlIiFlAFD5Qw","Banks & Credit Unions,Financial Services","Las Vegas","2008-12-26",0.245718510368088,"Banking","Wells Fargo Bank",1,0.0769230769230769,1,0.0769230769230769,"ISoxkUySaEHZyq0VKqNgbg",3,"NV","Lines move quickly, they serve coffee & snacks, and they are always friendly. Drive thru ATM's also.-Really why is there braille on the drive-thru ATM?",0.102399606031588,0.102693095216568,0.794907298751845,"review","Mx-vxv_V-SQCe76w4RmUfA",8,6,9,13
"E6tTmCnF2ym0zmOvgwi7yQ","Banks & Credit Unions,Financial Services","Las Vegas","2013-02-10",0.168164806758209,"Banking","Wells Fargo Bank",0,0,1,0.2,"orJSXhGV3SUt5mUzdDMT0w",3,"NV","There is always a line, like your at an amusement park.  They have a lot of windows, but never enough tellers!",0.1416549709472,0.333249415213224,0.525095613839576,"review","1pL-KrRvHcypkMVLd0MNtQ",0,0,1,5
"E6tTmCnF2ym0zmOvgwi7yQ","Banks & Credit Unions,Financial Services","Las Vegas","2013-03-03",0.434503789094041,"Banking","Wells Fargo Bank",3,0.032967032967033,10,0.10989010989011,"IV8ESsuM4QcrQrQ8FlA0lg",3,"NV","Probably one of my least favorite Wells Fargo Banks that I have to unfortunately hit every once in awhile.  This Wells Fargo is located off Silverado and Bermuda.  This is also one of the busier ones inside since it's fairly close to Las Vegas Blvd and in a busy shopping center.  

My biggest issues with this location is;

1.  No drive thru ATM.  There's a drive thru, but it's for El Pollo Loco.  I've been fooled the first time I came out here and thought I was in a ATM drive thru to find it out that it's for El Pollo.  As a result, found myself ordering some chicken. 

2.  The lines during the day are crazy long and it seems they take forever at this location. I know exactly why the lines here are long and you can thank guys like my brother-in-law that will only take money out of his own bank to avoid additional chargers. I probably spend more money on gas than the $2 additional charge.  

I get my hair cuts at the Xpress Cuts located in the same parking lot. So, I really have no choice about hitting this Wells every once in awhile.  Not really sure why I'm even reviewing this Wells Fargo Bank, but I always feel obligated to write a review if I am the temporary Duke of the location.  That's right...who's house?",0.427660981876588,0.0484643362940707,0.523874681829341,"review","oOayyTrVO-PbVeXXsh_JEQ",7,7,7,91
"E6tTmCnF2ym0zmOvgwi7yQ","Banks & Credit Unions,Financial Services","Las Vegas","2013-10-12",0.366535159539025,"Banking","Wells Fargo Bank",1,0.0256410256410256,5,0.128205128205128,"txY4Axw8dacrJ-XfvQ5yHA",5,"NV","I am not usually a fan of banks in general, but this location could sway me back towards the dark side. No charge to cash a check drawn from their bank (other banks typically charge and give you attitude) 
Nicole was very friendly even while soft selling me on the advantages of switching to this bank. I regret that I forgot the name of the teller after I left. She was very sweet. If I ever decide to switch banks (which is always a possibility) this place is my first choice.

Also Saturday hours, open until 4pm.",0.38316524756674,0.323450986336629,0.29338376609663,"review","yMEO4fsNxLpuFsZI3vGjPQ",2,3,2,39
"eBlflykQuNG1TZohqytYnQ","Banks & Credit Unions,Financial Services","Las Vegas","2014-04-23",0.213486313094562,"Banking","Chase Bank",0,0,2,0.222222222222222,"MSgFegnjFbTnOq0fNeG1Kg",1,"NV","This bank does NOT accept cash deposits! What kind of a BANK doesn't allow you to deposit a 20 dollar bill!!!!",0.506871088104955,0.132909938320647,0.360218973574398,"review","yXFDmMHAlMcKkEl-MinFng",1,1,1,9
"ecMFTCZFuivBgulwKXgkqQ","Banks & Credit Unions,Financial Services","Henderson","2013-09-21",0.337824573202984,"Banking","Wells Fargo Bank",2,0.0714285714285714,5,0.178571428571429,"dBi3i85hO9YpJ1D6ViHZgg",2,"NV","If you are a merchant don't go to this bank. Their 'policy' is to take whoever walks in first. My question is, Why even have a merchant line at all if you are going to treat everyone the same? However, it is a convenience we as business accounts pay for many times over. It may not sound like a big problem but when you go to the bank every day for your job and people who walk in after you are getting seen before you it makes your head spin. And that happens because not all the tellers ask who was there first.",0.355643380458492,0.592369336686886,0.0519872828546214,"review","fBMaw4UM-J9BtZCIRfiA-A",0,0,1,28
"EeyMo9_axC3OEzgiIbPs7A","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Phoenix","2013-01-21",0.371512292346406,"Banking","Bank of America",1,0.0232558139534884,9,0.209302325581395,"VTMS44_XwJb_uttLrJretw",4,"AZ","I have been with B of A for roughly 15 years! I have a credit card with them a savings and checking account. I love being able to quickly & easily pay all my bills online. I set them up and never have to worry about it again.

Their customer service it not that great! It's very hard to talk to a real person. Some area's the customer service is good (in house) but some area's of town, it's shotty...

This is an easy Bank which is what I like the most about them. They make life very easy for you when it comes to banking and paying wills, etc...

Free notory, free cashier's checks, free coffee sometimes, if they have it!",0.453619742429587,0.307649547584448,0.238730709985966,"review","2v3j2y5PLMs0rlAd-pxoEw",3,2,4,43
"EfQynnWvo_vXR0TJejeBTQ","Banks & Credit Unions,Financial Services","Chandler","2014-03-26",0.3477809404139,"Banking","Wells Fargo Bank",1,0.0303030303030303,1,0.0303030303030303,"eJJl8U-EQ_B90x9aPRQZFg",1,"AZ","Very unhelpful and rude. I sat down with Francisco Ramirez to go over details of my account. I didn't have a debit card so he asked for two forms of ID. I handed him two STATE issued IDs and he said that would not work (iv never heard of that) it was an Arizona ID and my state drivers license. I has to go to my car and get my business license. After that he was rushed and very short and rude and my problem wasn't resolved. He just told me to call the number on the back of my card for better luck. Never coming back to this branch again.",0.279372760432037,0.611634764812087,0.108992474755876,"review","n3j5V4tqOB3KioGl6qOBcA",2,1,2,33
"ejx-rekLkZ2RkNgSejf0pA","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Phoenix","2010-10-08",0.379552558031555,"Banking","Bank of America",1,0.0212765957446809,7,0.148936170212766,"t2kolJ9iDiIPB7AgTvnWQw",1,"AZ","If I could give a 0 star, they'd own it.. I have nothing.. Not one positive to say about this bank. I wanted a local bank because most of my money is in USAA which used to be hard to make deposits to because they are based in San Antonio. BofA has fees upon fees.. Long lines at any lunch hour... Waits on phone , awful customer service.. Oh and the kicker.. I deposited a trust fund check.. From Vanguard!! They wouldn't let me have it for 10-14 days.. Despite that Vanguard had cleared the check with them.. I'm guaranteeing BofA made interest off of my $7k! Don't get me started on what they have done to our housing market.. Ahh.. Thank God I can bank with USAA..",0.745110848398718,0.137048221097312,0.11784093050397,"review","sALB8-F04S9VcZMF_GkGUA",0,2,3,47
"ejx-rekLkZ2RkNgSejf0pA","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Phoenix","2011-07-31",0.334856529031107,"Banking","Bank of America",0,0,3,0.115384615384615,"X14FWkCoBihtr_RiD9JFrw",2,"AZ","It's not the people, but how the bank itself runs that pisses me off. The fees, the red tape, the general BS I seem to have problems with these buttheads. I have three (3) business accounts here and they tell me time 
-and-again that I need to open a personal account to cash my paycheck with them. I own my business, the check is from them BofA, it's made out to me. F***ers give me my money, it's mine NOT yours.",0.418299498706146,0.50976567379759,0.0719348274962638,"review","x3be6uxIqd9Dypu-o9KsKg",6,6,6,26
"ejx-rekLkZ2RkNgSejf0pA","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Phoenix","2013-11-01",0.424900913504963,"Banking","Bank of America",3,0.032258064516129,10,0.10752688172043,"7woJ7W9O0o8z9mry73lDAw",1,"AZ","I needed a backup, for emergencies only sort of account, somewhere I could put money and forget about it until the day rolled around I needed it. It was a mistake getting it from BOA. 
I need to take some of the blame though, I am the one who opened a BOA account and didn't realize I needed to have paperless billing or I would be charged $9 A MONTH. After many months have passed I finally checked my statement to realize I didn't have enough in savings (the majority was all in checking) which charged me an additional $5, so for months I have been being charged $14. 
I'm willing to take responsibility for that. But, I do think it's pretty crappy to charge someone that much a month in fees!

I stopped in this branch yesterday to close the account and was surprised how little they seemed to care. We exchanged greetings and chatted about our Halloween and what each of us were doing. I told him I needed to close both my savings and checking account, he said OK and printed off the paperwork no questions asked. Really? No Questions? This bothered me more than the fees, he never asked me why I'm closing the account, never asked if there was anything he could do to keep me a member, seemed pretty happy to let me go. I've heard this from other people, BOA just doesn't care about their members. If he would have asked why I was leaving and asked to look at my account to see how we could eliminate fees from that point forward I may have considered staying a member, but to no avail, he just didn't care.",0.745728670315651,0.225657617244836,0.0286137124395131,"review","GoymUzKqvET2QOZkIWZi9w",0,1,1,93
"eN4VFQJw5hh7T7iWeHKZBQ","Banks & Credit Unions,Financial Services","Las Vegas","2013-06-26",0.414821314057315,"Banking","Chase Bank",5,0.087719298245614,9,0.157894736842105,"vXes5Y4uH1PY4pB6wUYPgw",5,"NV","Bank review. Bangin!

Sometimes you DO need to let the masses know when there is a good biz out there and this happens to be one. If you're a Chase customer, I'm sure you've been in some sh*tty branches before. Broken ATM's, long lines, 'tude tellers, people who have no idea who to get the job done, etc. Walking into this branch is like walking into Pleasantville. People are literally hanging out of their offices to say hello/goodbye to you. The teller was super competent and even waved some little fees for yours truly.  

My debit card had also stopped working and they took care of that in about 5 min. Yep. No longer do you have to wait for the 5-10 days in the mail or pay an overnight shipping fee, now they just print a shiny new one for ya in the store. Not every store has this capability, but this one does. Lucky me.",0.542453533004373,0.303248988645366,0.154297478350262,"review","uDVrgAX94cg2qndTSxsRqA",0,0,4,57
"EnRZNWcH8sziqEnbRnIFsQ","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Phoenix","2010-11-23",0.363209375067036,"Banking","Bank of America",4,0.114285714285714,4,0.114285714285714,"cEBvJY0WYMgaZHrLqrWKiA",1,"AZ","BOYCOTT this branch!
I absolutely despise this in-store 'so called bank' that lacks any customer service skills. Yes I'm here once a day, but if I could find another location that's open after five to drop my deposits I would jump at the chance. I would like to rant about this place, but it's a complete waste of my time.

*** I WILL NO LONGER ever use these buttheads and WILL BE moving my accounts now to another bank. If you walk into this place, go ahead and get your ""SUCKER"" tattoo to your forehead.",0.266378690414418,0.395089902214938,0.338531407370644,"review","x3be6uxIqd9Dypu-o9KsKg",7,9,8,35
"EnRZNWcH8sziqEnbRnIFsQ","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Phoenix","2012-03-14",0.285910953258264,"Banking","Bank of America",2,0.111111111111111,4,0.222222222222222,"qNDYozWh_v9OB5edjHXOCg",1,"AZ","I am not a fan of this branch. While I feel sorry for the workers because there is ALWAYS a line, they truly do not treat all customers equally. They tend to cater towards the Mexican clientele. It is nice that most of the workers are bilingual, but they shouldn't be unfriendly to the other clientele.",0.177575510081594,0.646249975476262,0.176174514442144,"review","aIbwrnrP4kTufADO-jGZxA",1,1,1,18
"EnRZNWcH8sziqEnbRnIFsQ","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Phoenix","2013-09-01",0.30634689924345,"Banking","Bank of America",2,0.0869565217391304,3,0.130434782608696,"RyisRkf3_vs0Td6XU07edw",5,"AZ","My experience s a teller experience.

This branch is located in the Fry's grocery store. It is a small branch that offers tellers and personal banking experience. I was immediately greeted and serviced with a smile. I was thanked for my business when I walked out the door.",0.0670684671255318,0.843446239600564,0.0894852932739038,"review","mqELWLgzXtcQDCxY60Xkyg",3,1,2,23
"EnRZNWcH8sziqEnbRnIFsQ","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Phoenix","2014-06-11",0.416829516611012,"Banking","Bank of America",1,0.0133333333333333,10,0.133333333333333,"RiDhSkDk4XQvVYcikBeeqw",5,"AZ","If I ever need my bank account, I frequent this branch!!
This nicely hidden location is located inside Fry's Marketplace and stays open for an additional hour than the free standing branches. So that comes out helpful after work hours with any of my random bank needs, plus the BEST thing is that I have always been treated with respect and have been given genuine help.
   However this is a super busy branch, so come in with time and patience, but then again all other in-store Banks are extremely busy too! 
 I've noticed lately that they keep their lobby attended with someone who helps out the line and guides those who need help. I found this to be a great way of acknowledging when I come in, and help for other that may be new to this location, plus they informed me that I can now book appointments to see my personal banker, and thats great to book when I'm at they office, or on the go!
   Overall, I see happy faces and helpful associates at all times. For a bank this busy that's very much appreciated and acknowledged each and every time! :) 
I'm so happy to bank with them and have them cover my banking needs since I was 17!! :)",0.137569542643186,0.440250369352127,0.422180088004687,"review","eshIqohS-9FMLdKOhTr2Ng",5,3,6,75
"EPvetVAhC2Tt0PMmR1PZqw","Banks & Credit Unions,Financial Services","Las Vegas","2010-10-18",0.340427655197545,"Banking","Wells Fargo Bank",1,0.0384615384615385,2,0.0769230769230769,"UeZ_3BAGcmHcGD351vBCpg",4,"NV","I bank with Wells Fargo, so any branch is fine with me.  This one happens to have converted to the check scanning deposits without an envelope and that's quite convenient!

I had to stop a second time because the armored truck person was emptying the ATM machines.  Do they have to close everything outside when they're doing this?  You definitely lost a star when I had to come back to make the deposit.",0.352661866215462,0.126993814339052,0.520344319445486,"review","Iu3Jo9ROp2IWC9FwtWOaUQ",0,0,1,26
"eRijWrhhDSHpSUkbZUXUNQ","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Las Vegas","2012-04-26",0.355769573932855,"Banking","Bank of America",6,0.157894736842105,1,0.0263157894736842,"eCMxF75XoASqFI-j1Y6Lkw",3,"NV","Yay Bank of America! Not really. But it's the bank I've been with ever since I've been in this country. It's apropos when you think about it.

I can't say much about the interior and the face-to-face service. I've probably only been inside once. I usually use the drive thru ATM. Theirs uses that weird inline design where you have two machines in a row. So if you're in the rear ATM and the person in front of you sucks, you have to wait for them. Similarly, even if the front ATM is free, you still have to wait if there's a car at the rear machine.

Other than that, it's A-OK. I'm only reviewing this for the FTR anyway.",0.0647095640828682,0.172555880685704,0.762734555231428,"review","ifFTbGgwjXALO1PgMHzrTQ",1,2,1,38
"eRijWrhhDSHpSUkbZUXUNQ","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Las Vegas","2012-05-23",0.274826412367394,"Banking","Bank of America",3,0.166666666666667,1,0.0555555555555556,"_zxg_MLnTAGbuOH8IaStsQ",1,"NV","This BofA drive thru is the stupidest shit i've ever seen! 

Why in the hell would you make two ATM'S together in one drive thru?! Why don't you make it next to each other and not in the same lane like 5 feet away from each other?! We waited in line to get cash for like 10 minutes because one guy was taking forever so it held up a whole line.

STUPID, STUPID, STUPID!!",0.104401027845941,0.239850289998472,0.655748682155587,"review","it1vdnoMRhh_DZNjQMsHdg",0,1,1,18
"eRijWrhhDSHpSUkbZUXUNQ","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Las Vegas","2012-11-15",0.282955145545901,"Banking","Bank of America",0,0,3,0.2,"fwW-eVfluVFZ_hVsuU3RLw",3,"NV","Standard Bank of America. Service was friendly and efficient. I came during lunch on a weekday and there wasn't a line like most other branches during that time. I was in and out after my transaction in less than 5 minutes. Overall, I had a pleasant and not out of the normal experience here.",0.222127705491907,0.679517361859693,0.0983549326484001,"review","ia1nTRAQEaFWv0cwADeK7g",2,1,2,15
"eRijWrhhDSHpSUkbZUXUNQ","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Las Vegas","2013-04-08",0.245718510368088,"Banking","Bank of America",0,0,1,0.0769230769230769,"HyFP_PsbLJIZrSVqVpHqCQ",2,"NV","Q: If you have 3 lanes set up for drive through, each of which are designed for 2 ATMs, how many drive through ATMs do you have total? 

A: If you are the Blue Diamond location of Bank of America, the correct answer is 2.",0.240937798157964,0.102399555466052,0.656662646375984,"review","ucKJFC8_cVK0NbW5uk4xTQ",0,3,2,13
"eRijWrhhDSHpSUkbZUXUNQ","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Las Vegas","2014-12-15",0.355769573932855,"Banking","Bank of America",3,0.0789473684210526,2,0.0526315789473684,"lGOFkKs3TL8OsPkVr48Ung",1,"NV","The bank itself may be fine but for people who want to go to the drive up atm, be prepared to wait. There are 3 lanes right, and 2 atms, no prob.... But wait, BOTH of the atms are in ONE lane. Which means if you get behind someone using the atm in front of you doing multiple transactions when you just wanna pull some quick dough out of the machine, you will have to wait until the person in front of you is finished! Absolutely worst design I have ever seen! In fact, whoever thought of it should be neurologically checked out bc they may have 3 lanes w only one functioning! Gggrrr!!!",0.0659188394454835,0.0750610238545575,0.859020136699959,"review","YZpOXoyKEbGn8W_WWoHlQA",1,2,1,38
"F1isKxH1nJFHhVnExQnQKQ","Banks & Credit Unions,Financial Services","Las Vegas","2011-04-12",0.386257865849828,"Banking","Wells Fargo Bank",3,0.0652173913043478,4,0.0869565217391304,"qE2WpUFv3ZxxAsAkburDJg",3,"NV","When I first came back from Korea, the transition of my funds was my main priority. They were very straight forward in handling my concerns in a quick manner. The only objections I had was the lack of upfront answers when it came to my questions about investment options. I sat in the office for almost two hours getting noncommittal responses to my concerns. I got these from a teller and not a banker, but it made me wonder why they had this person deal with my case. The banker eventually came and handled the rest of the process. 

Sometimes this branch can be very crowded because it is a small facility located on the side of the Vons.",0.359733108720056,0.53263067258032,0.107636218699624,"review","PV5voYSD43Cn_3gHmxG7DA",0,0,1,46
"f7Mvvit8IaKBVY4EnPeymg","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Las Vegas","2012-11-07",0.259997077788363,"Banking","Bank of America",2,0.133333333333333,0,0,"0o9UsZbsj2QArlagoAx2kg",3,"NV","I wish they had more ATM's. They have 2 drive up ones that ALWAYS have a line. No outside one out front or anywhere else.

Also I have T-Rex arms so it's impossible to reach the ATM without opening my car door, which also is annoying.

More ATM's please!",0.0902421842425235,0.0930116551281918,0.816746160629285,"review","O0vvS6arf6WlUfTOoczcEA",0,1,2,15
"f7Mvvit8IaKBVY4EnPeymg","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Las Vegas","2014-04-21",0.329006912897123,"Banking","Bank of America",3,0.0967741935483871,0,0,"K8woYO5TIrip9XggG-YZeg",2,"NV","This bank really has the worst setup in terms of ATMs. The drive through ones are setup one behind the other instead of side by side which gives only 1 line of ATMs instead of multiple lines. This causes a long wait time EVERY TIME because you're always waiting for someone to finish. You can't even use the walk up ATM during off hours because those are located inside of the bank who have makes it inaccessible. Avoid using the ATMs here at all costs.",0.0542662798086838,0.0603696748387079,0.885364045352608,"review","rOLGV74SlOTSfQxPPXdqpA",0,1,1,31
"fbBHfqh4Y3obDCsZyu6hTA","Banks & Credit Unions,Financial Services","Phoenix","2011-04-22",0.383797701351463,"Banking","Wells Fargo Bank",2,0.0425531914893617,7,0.148936170212766,"XrGDoSdVcdy4AXPTiA9vxA",4,"AZ","I like this bank. Of course i visit several different Wells Fargo throughout the valley. This one i have gone to several times.  At times the smell can be over whelming inside. Just the clientele.  However the staff is very friendly, they usually always have a greeter to say  hello when you walk in and direct you where to go if you are not familiar with the  bank. Which many are not!!   I know but, remember this is Phoenix and that is why we love it  You are always  helped very quickly and they are very efficient there. As in all the other branches i go to. Also the drive up window is great as well!  The one thing that is a bit different is  the 6inch think plexy glass at all the windows for the tellers inside. Sadly enough they must have some incidents there. I like Wells Fargo, highly recommend them.. Sorry but, way better than BofA!",0.0499709175157108,0.447529948123566,0.502499134360723,"review","F6QsMoJdvtohlbnST-fDyQ",1,0,2,47
"fbBHfqh4Y3obDCsZyu6hTA","Banks & Credit Unions,Financial Services","Phoenix","2013-08-05",0.217273920491108,"Banking","Wells Fargo Bank",0,0,0,0,"GwPlHz4H-swDa8AnNJz7nQ",1,"AZ","Probably the WORST branch I have ever been in. Average employee IQ must be in the single digits. Ugh!",0.281734858943868,0.48506648498669,0.233198656069442,"review","pQ6ij6cOBRB3yJGHbVZHUQ",2,1,2,8
"fbBHfqh4Y3obDCsZyu6hTA","Banks & Credit Unions,Financial Services","Phoenix","2014-02-12",0.226104518889171,"Banking","Wells Fargo Bank",0,0,3,0.3,"AOlvMaVpzi4YMgj0VXOZMw",5,"AZ","Amazing service every time! Everyone is always smiling and asking if you need anything. Absolutely wonderful customer service!",0.136670683090192,0.733989689133459,0.129339627776349,"review","Vibtr-_DiDbwZqaxKK8SYw",1,0,1,10
"fcJaL2zvJTpjH-9gAliTYQ","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Charlotte","2010-03-18",0.307654621602644,"Banking","Bank of America",2,0.105263157894737,5,0.263157894736842,"RF0TO0vMvLR_hhO1XpniTQ",3,"NC","This is a very small branch and it is very oddly shaped. I guess they started out with a skinny strip of land and the builder did the best he/she could to make it work. 

The staff is friendly. I appreciate the good customer service. It's always a fairly quick stop if I have to go inside.",0.120400097335878,0.451491552733661,0.428108349930462,"review","LP0bl3GKToABt3lnpSvA2w",1,0,2,19
"fcJaL2zvJTpjH-9gAliTYQ","Banks & Credit Unions,Financial Services,Mortgage Brokers,Home Services,Real Estate","Charlotte","2013-02-19",0.294815804225205,"Banking","Bank of America",0,0,2,0.0952380952380952,"q-T1I-f223r_wINDVV0vdw",3,"NC","This is the B of A I frequent the most. I mainly use the ATM for deposits and withdrawels. They do multiple check deposits which speeds up the deposits process. There have been a few instances when the ATM was down but that has been maybe 3 times in 7 years. Occasionally, I have had to go in and the customer service has been great. theres never been a line and the employees have always been very helpful.",0.438064266009913,0.275697736831657,0.28623799715843,"review","82LUelkkyEF3a7fvjzHFRw",1,1,1,21
