"business_id","date","review_id","stars","text","type","user_id","votes_cool","votes_funny","votes_useful","name","categories","city","state","industry"
"6_ZPbupZzPf2f728EOODVg","2009-12-26","2bTkyM91_Gsy8VURIQVhew",3,"It was not busy and the saleswoman seemed bothered that I was asking the size of a belt in inches when it was a M or XL. Is that a crazy question? Shouldn't they know the answer or know how to measure a belt? All the employees I dealt  with there thought measuring a belt was like quantum physics. But they did check me out and gave me a coupon for $25 off in Jan. I will be back, but not to that one...except to exchange the belt.","review","dEZNdunf3dkPxPU43ULl1A",0,2,0,"Banana Republic","Women's Clothing,Men's Clothing,Fashion,Shopping","Chandler","AZ","Clothing"
"6_ZPbupZzPf2f728EOODVg","2011-08-29","xGQF4kxxDTEEZCbratHqiw",4,"This is a great location since it is not in a mall.  Plenty of parking, the store is never too crowded, and when they do their clearance sales there is still plenty to choose from.","review","VPXgY9lGJF3XC4ZpusxNuA",2,1,2,"Banana Republic","Women's Clothing,Men's Clothing,Fashion,Shopping","Chandler","AZ","Clothing"
"6_ZPbupZzPf2f728EOODVg","2013-10-25","Cjzn-2Hsjtr1e4HPxD0yqg",5,"This store is always clean, the staff is super friendly and they have a great selection of sale items.  This store is tucked away in Casa Paloma shopping area.  The shopping area is absolutely beautiful.  Banana republic makes quality clothing and has great sales.  This location has their separate email list for customers and has special events and sales that are exclusive to this location only.  I highly recommend stopping by this location when you're in the area!","review","A9S8rLw35WF4sMCoCYrl3A",1,1,2,"Banana Republic","Women's Clothing,Men's Clothing,Fashion,Shopping","Chandler","AZ","Clothing"
"6fs8iKRPOHrJ9xeAOIgyzQ","2011-08-19","WfTeh1l6SHrDAZKK3Ddraw",4,"Love their sales and quality merchandise...They always send out coupons even when you don't have a kohls card. The staff is always friendly and the store is usually kept up clean and organized. They had a big sale going on yesterday and the shoes were in no special order. 

Not going to keep me from going there again.","review","ay5cNdXr-76FDHXsRJgNgQ",0,0,1,"Kohl's Department Stores","Fashion,Shopping,Jewelry,Beauty & Spas,Men's Clothing,Cosmetics & Beauty Supply","Glendale","AZ","Clothing"
"6fs8iKRPOHrJ9xeAOIgyzQ","2011-12-12","EXH0Rccg6IOkJHu7LQ1hEQ",2,"When the item I picked out rang up at about three dollars over the price posted on the rack and I pointed it out, the cashier stood there fanning herself with a brochure, looking anywhere but at me and gave me a who cares, take it or leave it attitude. Funny how one employee can ruin the whole trip as everything else there was okay.","review","IhAJRCdxMT8O9rF_QvBOjw",0,0,1,"Kohl's Department Stores","Fashion,Shopping,Jewelry,Beauty & Spas,Men's Clothing,Cosmetics & Beauty Supply","Glendale","AZ","Clothing"
"6fs8iKRPOHrJ9xeAOIgyzQ","2013-02-18","zab1ahcbTrObZsbBysK6ZA",2,"Of all the Kohl's stores I've been in, this is the worst.  I found the customer service to be very bad and the clothing racks were all disorganized.  I don't mind spending some time in a store searching for a deal in 70 or 80% off racks, but when these racks are COMPLETE CHAOS it is very frustrating.  Yes, customers are not being courteous when they leave the wrong size in the wrong area, but customer service representatives should be checking for these things.  They do at other Kohl's locations.","review","d42jE3ze2wj_EdECiSAsbQ",0,0,0,"Kohl's Department Stores","Fashion,Shopping,Jewelry,Beauty & Spas,Men's Clothing,Cosmetics & Beauty Supply","Glendale","AZ","Clothing"
"6fs8iKRPOHrJ9xeAOIgyzQ","2013-03-05","2lSerKmT2Z-eomqGDr5yKQ",3,"This is the same format as the normal Kohl's, but the merchandise was set up a little messy especially in the accessories area.  =(","review","_PzSNcfrCjeBxSLXRoMmgQ",1,1,3,"Kohl's Department Stores","Fashion,Shopping,Jewelry,Beauty & Spas,Men's Clothing,Cosmetics & Beauty Supply","Glendale","AZ","Clothing"
"6fs8iKRPOHrJ9xeAOIgyzQ","2013-05-06","HsASuBR4HTjFGdhvbjCY5Q",3,"If you sign up for their card you will get intermittent discounts. Both me and the wife have a card so chances are that one of us will get a 30% off discount at any given point.

The return policy is fair. The products are what you'd expect from any national retail store. You can find good deals with you combine sales with a coupon.","review","IhLilfNVzCYvAAlBdqJVlQ",0,0,0,"Kohl's Department Stores","Fashion,Shopping,Jewelry,Beauty & Spas,Men's Clothing,Cosmetics & Beauty Supply","Glendale","AZ","Clothing"
"6fs8iKRPOHrJ9xeAOIgyzQ","2013-05-25","L4Q3iNI_TlxQv9t0unJZYw",3,"Good place for housewares and clothes, although their clothes do tend to shrink or not hold up well. As does the jewelry- at least the costume stuff tarnishes quickly. However, you can get super cheap deals here if you combine the coupons with sales or clearance items. Seems like we always have a 30% off coupon so we don't pay full price for anything here. I love the $5 hardcover children's books.","review","4TmAgCeJMt1lIOfjmWmdWg",0,0,0,"Kohl's Department Stores","Fashion,Shopping,Jewelry,Beauty & Spas,Men's Clothing,Cosmetics & Beauty Supply","Glendale","AZ","Clothing"
"6fs8iKRPOHrJ9xeAOIgyzQ","2013-11-03","9Un2YHPpITH9LHj8ieUrVw",3,"This is a really nice kohl's the people are really helpful and if you don't find what you need here right next door is target. Close is really convenient right next to target other employees a pretty helpful to store stays nice and clean sometimes the lines to get crowded but notice they will open another one homeless immediately customer service in the back is pretty fast and efficient that they're always have great deals and stuff on clearance.","review","fbjk9jZjru5xQw5a1ESzXw",0,0,0,"Kohl's Department Stores","Fashion,Shopping,Jewelry,Beauty & Spas,Men's Clothing,Cosmetics & Beauty Supply","Glendale","AZ","Clothing"
"6fs8iKRPOHrJ9xeAOIgyzQ","2013-12-19","a1lsVFxG6sLSX5lVtt0xhw",1,"No one around to help.  Not a place that I like to shop. I do not feel like anyone cares when you go in there. If I wanted to be treated like that I can go to Walmart. If it is my choice I will never shop there again","review","21YHe4qyAgi7ZE9kNys3iQ",0,0,1,"Kohl's Department Stores","Fashion,Shopping,Jewelry,Beauty & Spas,Men's Clothing,Cosmetics & Beauty Supply","Glendale","AZ","Clothing"
"6fs8iKRPOHrJ9xeAOIgyzQ","2014-09-07","DKEaoOzeUFXoSN-Ea2OXgw",3,"I go to Kohl's for their clothes, I do not go for their customer service. Luckily I know what I'm there for and where to find it most of the time, because asking for help from someone is a pain. This location never seems to have enough people to report to a register. I understand there is other work to do around the store but I am not one to ""wait"" to spend my money.","review","ITi3ISo99kE-b1lNhmoOKw",0,0,0,"Kohl's Department Stores","Fashion,Shopping,Jewelry,Beauty & Spas,Men's Clothing,Cosmetics & Beauty Supply","Glendale","AZ","Clothing"
"6SCHvFnB0-e2nXTqrfi54g","2011-12-05","j0orKpdG8aBS2Jhs81R3NQ",5,"I had to find a club appropriate shirt pretty last minute. It had to be red for a charity theme. I tried Mastrionni Fashions, which has served me well a few times before. No luck. Then I went near Boca Park. I figured my odds of success would increase by searching at a larger retail area. First, I tired Banana Republic across the street. They had one red button-up shirt for $60, it felt very thin and cheaply made. Then since I was there, I tried the Gap next door. No surprise, even worse luck. 

Almost giving up, I shot across the street to the Men's Wearhouse. I walked in and was greeted by a nice salesman. I told him the situation, and he was eager to help. He measured my neck, arm length and chest. Then he grabbed a solid red shirt for me. It was dead-perfect. They had a 2 for 1 sale going on. He showed me the section of shirts that would fit me, and I grabbed another shirt that I liked. It was also a perfect fit. The shirts here were at least three times the quality of the crap that Banana Republic was trying to sell. Wrinkle free FTW!! And at two-for-one, they came out to about $40 each. They also had just received some great hockey sweatshirts and jackets that were also two-for-one. I grabbed two great Rangers items for my dad and got some Christmas shopping done while I was there. Everyone from the salesman to the lady ringing me up were extremely friendly and helpful. The salesman steamed my shirts and another salesman was trying to give me crap about the Rangers, suggesting I bought some Red Wings stuff instead. It gave me a pretty good laugh. 

In summary, I would definitely return to this Men's Wearhouse for future purchases. I was taken care of from the moment I stepped through the door, to the moment I left. Plus, they aint just whistlin' Dixie when they ""guarantee"" you'll like the way you look. 

How often do you get to read a review with the words ""whistlin' Dixie"" in it??","review","Rpgyk5ljNeQ2kWhaYRVELQ",2,1,3,"Men's Wearhouse","Men's Clothing,Fashion,Shopping,Formal Wear","Las Vegas","NV","Clothing"
"6SCHvFnB0-e2nXTqrfi54g","2013-05-19","lf3U0MVeBkSndpNIcB1vHA",1,"I used to be a loyal men's warehouse shopper. I had a casual job and only needed to wear suits sporadically. I have recently taken a job where I have to dress formally everyday. I was in the store to buy a few new suits and am very unhappy with how one of them fits. I feel like a 10 year old wearing my dads suit. It is gigantic. After a few alterations the suit still felt big. When I had it altered initially I mentioned that the suit was huge and the store associate darla said it looked good and they couldn't take it in anymore. A few weeks later I wore the suit once and it was horrible. Jacket was too long and the pants made me feel like I was wearing a tent. I took it back. They said they could alter it. The staff was not apologetic for not doing it right the first time and overall the team was very unfriendly. Like I was an inconvenience in their day. They said they could alter it would cost me another $15 and would take almost 10+ days. I will get this suit, but will not be buying anything here again. The sales lady was constantly blaming the other tailors for doing a poor job and said the best tailor was back and that the other tailors were not very good. I will not be back. If this is how your staff treat each other. No wonder the client experience was so poor. Epic fail.","review","44jCbfKN-9J3q3yOjTqIbQ",0,0,0,"Men's Wearhouse","Men's Clothing,Fashion,Shopping,Formal Wear","Las Vegas","NV","Clothing"
"6SCHvFnB0-e2nXTqrfi54g","2013-08-19","FHkEdARyTGsnfV8oe10_eA",5,"My husband was in need of a suit for our cruise. He doesn't wear suits normally so we had no idea where to start. Thankfully we had a great sales associate! Zena was wonderful! We will recommend to anyone to go and see her.","review","HSpJPNEvGDy3AeMfhExfgQ",0,0,0,"Men's Wearhouse","Men's Clothing,Fashion,Shopping,Formal Wear","Las Vegas","NV","Clothing"
"6SCHvFnB0-e2nXTqrfi54g","2013-09-04","YZsbvh8Fv3SRcvMC-LiXrA",1,"So we go in to register what the guys need to get the lady was extremely rude and could care less why we were even there. She continues to put us in the computer and when a friend goes to go in and get fitted they don't even have anything in the system couldn't even find it by name or group number I will never go to this store again

After 4 months go back in and they canceled the grooms order plus lost the money and messed up another order 
Return two weeks later to drop off the lady did not once make eye contact she stared at the computer when she said hello and said we were done talk about horrible people skills","review","TnHigT9AP4HOAjTdhXMDHQ",0,0,1,"Men's Wearhouse","Men's Clothing,Fashion,Shopping,Formal Wear","Las Vegas","NV","Clothing"
"6SCHvFnB0-e2nXTqrfi54g","2014-04-21","k1hshA5UMyWen2bLrBRjSg",1,"Used this location for my wedding and have never had worse customer service in my life.  They were extremely frustrated with me for wanting to try on my entire tux before purchasing.  Spent over $1200 and they gave me crap about wanting to try on both a bow tie and traditional tie.  Not one person in the store new how to perform their  complete job.  Worked with 3 different people and each time they would have to call another location on how to perform what you would think is a common process.  One person would know how to measure and fit you but could not use the register.  One person could use the register but not find inventory.  So if anyone else is there shopping, expect it to take a while.  It takes all three people together to perform the task of one.  I like their clothes but can't deal with the service.","review","Lw9RzU4eDQr7SGXXiFHAUw",1,1,1,"Men's Wearhouse","Men's Clothing,Fashion,Shopping,Formal Wear","Las Vegas","NV","Clothing"
"6SCHvFnB0-e2nXTqrfi54g","2014-07-02","rIsY6Txy-bM7gtLwCT5Nsw",1,"Bad customer service. We are helping plan my brother & sister in law's wedding. We came in to this location to inquire about tux rentals for the men & the staff was rude & condescending. We were looking for a very specific style that they ended up not having. Even if they had actually Carried what we were looking for, we would have gone elsewhere after the attitude the staff had. They even made jokes about my brother within earshot of us. Rude & disrespectful. My brother & sister in law obviously won't be using them for their wedding. I am definitely not using them for my own upcoming wedding & will be advising all my friends to do the same.  Unbelievable.","review","Q115GbniiI6TkRhHQAJYRw",0,0,0,"Men's Wearhouse","Men's Clothing,Fashion,Shopping,Formal Wear","Las Vegas","NV","Clothing"
"6SCHvFnB0-e2nXTqrfi54g","2014-12-29","m3qFjl_y-vyzuqh7Vw0qsg",5,"If you need to find some good mens clothes (dress or casual) at a reasonable price give this place a shot.  Great selection of shirts, pants, suites, outerwear and shoes.  If you're like me and need some style help ask for Zina!  She really does at great job at getting to know you and selecting choices that will fit your style and occasion.","review","ngM3xpuSflp1l63XwJNrdw",0,0,0,"Men's Wearhouse","Men's Clothing,Fashion,Shopping,Formal Wear","Las Vegas","NV","Clothing"
"7bLvK0YgtMJYbk5WY5IjTw","2009-11-12","yB-MPvjBomEH3vubCfk1og",4,"Yeah...another Macy's.  I can't help it.  The Clearance rack just calls my name, ""Sal!  Sal! Sal, we are over here!  And we have low, low prices!""

Well, not the lowest prices I have seen at a Macy, and not the best of selections on the clearance racks.  I did happen to find several good Tees that I can wear when I get back to Florida, though.  No way I am wearing them in the weather in PA.  BRRRR.","review","T_wjLgPOPXry7Bea4MzoVQ",1,2,0,"Macy's","Women's Clothing,Department Stores,Fashion,Shopping,Men's Clothing","Homestead","PA","Clothing"
"7bLvK0YgtMJYbk5WY5IjTw","2011-01-31","vA58XrgIEdlhtg324fEoiw",3,"The layout of this Macy's leaves much to be desired.  This major design flaw kept me away from the Waterfront Macy's for a while, but since figuring it out, I've made some great finds.  My advice is to get a Macy's card, and pay it off every month.  With the Macy's card you get quality coupons mailed & e-mailed regularly that can be used in addition to any sales they have going on.  I've never paid full price for anything there!  $600 watch for $300? Yes ma'am!  $300 pearls for $80?  Unpossible you say?  No!","review","B5WkNWDxZ-baWoQc6DBNHA",0,0,1,"Macy's","Women's Clothing,Department Stores,Fashion,Shopping,Men's Clothing","Homestead","PA","Clothing"
"7bLvK0YgtMJYbk5WY5IjTw","2012-07-10","h5ZFj5PoO-cB1BUP7bYKpw",4,"Meh, it's Macy's.  

What can you say about a department store that is now considered the norm in the Pittsburgh area?  Not much really.  It's nice, it's clean, and it's all by itself.","review","UD7Y1CqfY6mDmRwIuCf6nA",0,0,1,"Macy's","Women's Clothing,Department Stores,Fashion,Shopping,Men's Clothing","Homestead","PA","Clothing"
"7bLvK0YgtMJYbk5WY5IjTw","2014-02-17","mp6ZNKIPypAd06vvYOMNUg",3,"Well, if I can't have my much missed and beloved Kaufmann's I'll begrudgingly take Macy's. Not that there is much price difference, the styles and designer names they each carried were different. 

This Macy's was a Kaufmann's at one point, which makes it harder for me to forget Kaufmann's. I'm very disappointed in the size of the men's Ralph Lauren section, as well as Nautica. Both are designer names I purchase. Nice men's fragrance section. Macy's does have some nice sales, and it makes sense to shop when they have these big sales which can save you 50-75% off the retail price. I still miss Kaufmann's.","review","bvu13GyOUwhEjPum2xjiqQ",2,2,1,"Macy's","Women's Clothing,Department Stores,Fashion,Shopping,Men's Clothing","Homestead","PA","Clothing"
"7bLvK0YgtMJYbk5WY5IjTw","2014-11-19","jT8wI3ysbRANXS5egCqHRA",2,"This was my first time at Macy's at the Waterfront. Sort of a disappointment....

My bff and I were shopping and I was hoping to find some good deals and maybe do a little Christmas shopping. Not the case...Men's Clothing was way, way more than I was willing to fork out. The sales racks were not even 'sale' prices, really. I was also on the hunt for some new bras. I asked the sales clerk for some assistance. No such luck. Her response was that she was new and couldn't help. Maybe I could go down to the next counter and ask another clerk. Here's the thing with that, there was no one else around. Cricket, cricket. I mean, you couldn't even try to help me? In the end, I did end up purchasing some K-Cups, since they were on sale - buy one, get one free. Although, I think I was just super excited to Buy Something that I didn't even stop to think that I still paid $19.99 for two boxes of K-Cups (since I was obviously charged for the higher priced box). 

The only 'pro' I can say about this store is that it is clean. But it should be, with the lack of traffic......","review","ckLyJAIbb4Do-ymu8fwMQQ",0,0,1,"Macy's","Women's Clothing,Department Stores,Fashion,Shopping,Men's Clothing","Homestead","PA","Clothing"
"7bLvK0YgtMJYbk5WY5IjTw","2014-12-04","HAyw0unb6gnxYXGRa2rHHw",3,"The pros...
- Easy parking
- Clean store
- The cashier took the time to tell me I was missing out on a BOGO deal (totally missed the sign). 

The cons...
- The selection.   I went there for a pair of black slacks.   They had exactly two options in my size - TWO.  In the whole store.  And both were too short.   I'm a normal size, so I cannot believe that I had literally two options.   
- The dressing room.  For as clean as the store is, the dressing room is less so...and it smelled like feet and BO.   Glad I only had two options to try on.","review","RWSBzkqH2-lsQDH8gVBuEw",0,0,0,"Macy's","Women's Clothing,Department Stores,Fashion,Shopping,Men's Clothing","Homestead","PA","Clothing"
"7lbvsGKzhjuX3oJtaXJvOg","2011-10-03","8_GZAp-tuJGb1Cs_8wO1qw",4,"I demand that all Forever 21's immediately transform into huge superstores like this one. I have so much fun in here. I can spend hours looking for clothes and trying things on and then narrowing my picks once it comes time to pay. I love how they have different rooms that separate the style. Granted, F 21's clothes aren't made to stand the test of time but their apparel is priced accordingly. I've never left without buying a couple of things.","review","wFweIWhv2fREZV_dYkz_1g",6,3,5,"Forever 21","Women's Clothing,Men's Clothing,Fashion,Shopping,Accessories","Tempe","AZ","Clothing"
"7lbvsGKzhjuX3oJtaXJvOg","2012-08-13","Nr-6xqBN9XqBJXnCToYYKA",1,"I brought my sweet sister in law shopping at this Forever 21 location.  She had a bag full of goodies (several hundreds of dollars worth) from H&M.  She stopped at Forever 21 and  sat her bag on the ground right beside her while she tried on a pair of shoes.  Her H&M bag was stolen during that brief moment that the bag was not in her arms.....and while this certainly was not the responsibility of Forever 21....we were so disappointed in the way the Forever 21 staff reacted. They did not call security, or the police, or even offer any condolences.  They just shrugged their shoulders.  My sister in law did love some of the fashions at Forever 21....but the store was such a mess.  There were clothes all over the floor under each and every rack.  There were way too few staff members working, and many who were working were ""socializing"" with one another instead of helping customers or maintaining the store inventory in a decent fashion. The only employees that were on task were:  1 at the checkout, and 1 at the fitting rooms - there was a band of 5 girls dressing one mannequin while the store was amidst in chaos (including someone stealing bags from other customers)..... So - if you choose to shop at this store - hold on to your bags :)","review","2UPPp-p0Yk7l56o75ZCIBg",0,15,1,"Forever 21","Women's Clothing,Men's Clothing,Fashion,Shopping,Accessories","Tempe","AZ","Clothing"
"7lbvsGKzhjuX3oJtaXJvOg","2012-09-26","MGTJFnvPeqYF41cAycWZvg",2,"The girls working there are pretty annoying. They yell at each other and act as if they're in high school (they probably are). The ""customer service"" is non existent.  They act as if helping the customer is the most annoying thing in the world because it dares to cut into their gossiping time. Besides that, it's a fine store, what you'd expect;  stupid loud music, super cheap clothes that are quite cute actually, but probably made by 10 yr olds.","review","q3U0L9fyTW2Inw4fvQh5dA",1,4,2,"Forever 21","Women's Clothing,Men's Clothing,Fashion,Shopping,Accessories","Tempe","AZ","Clothing"
"7lbvsGKzhjuX3oJtaXJvOg","2012-12-26","uddCuR6lHzMya-U4t6OzXw",5,"This store has the most pleasant employees of any Forever 21 I have ever been to. The girls are always smiling and they take the time to esquire if you need help. The other day, I went in and an employee spent over 10 minutes helping me locate a particular skirt my sister wanted for Christmas.","review","lcu7u9kSWMeSNq6j135BfQ",1,0,1,"Forever 21","Women's Clothing,Men's Clothing,Fashion,Shopping,Accessories","Tempe","AZ","Clothing"
"7lbvsGKzhjuX3oJtaXJvOg","2014-01-24","mBDWHLTmfuJbpeq9lQtyKQ",5,"Best Forever 21 I've been to (besides the NYC Times Square one). Then again, this one might be even better since the NYC one has lots of extra sections that add to its overwhelming nature. This store is well-organized and has both guys and girls and is split into obvious sections (e.g. preppy, clubbing, 90s wannabe, etc). The staff is also extremely helpful and will gladly (and quickly) help you reach for things that are too high. Best store in the whole Arizona Mills Mall (which is a little lacking itself).","review","vErHjtybq1B2lNT3sPPjhg",0,0,1,"Forever 21","Women's Clothing,Men's Clothing,Fashion,Shopping,Accessories","Tempe","AZ","Clothing"
"7lbvsGKzhjuX3oJtaXJvOg","2014-09-27","LcdbUN8rJs-yrBEsfWQtbA",4,"This forever 21 specifically has to be the messiest out of all the other ones in AZ. it's not their faults. They don't put enough people on the floor so obviously the associates are constantly trying to clean and when they get distracted by a customer, another customer goes ahead and either leaves trash or clothes on the floor in the mean time, I see it. Not to mention when there's already enough clothes in each room, the visual team HAS to put more clothes in the rooms because that's their job. I understand there is certain employees who either just started and don't know what there doing or other ones who just don't care  about their job and don't know why there still there.
But then again there are the great employees who will help you for about 20 mins because what you're looking for is probably in the wrong section/ room like half the things are. So don't blame them, more than half the time its customers leaving literally bags of clothes in rooms/ shelves or hanging in the wrong area because they decided they didn't want it anymore!! 
It also depends what time you go when forever has a whole room for jewelry  because those items go the quickest! Anyway, you can call ahead of time to ask if they only have a wall of jewelry or if the whole accessories room has mostly jewelry and they will tell you.
Also, the shoes will only be in one section which is right behind the accessories wall, yes there will be shoes on the wall in certain rooms but you has to understand that most of them are from a few months ago or more and in forever time there is a high chance that they will not have any extras in the back because clothes/shoes/etc do not last very long because they only make about 15-20 extras of everything and those go by quick over months.
BUT never be afraid to ask them to look in the stock room for clothes or shoes because they always have something there just most of the time they make up excuses to how nothing's there. Shoes tend to go by the fastest but it never hurts to check.
All in all this forever has 11 rooms not including the 3 huge center sections that have different styles in each one. No one can say that they don't have variety and if you're one of those people than you obviously have not looked through those thousands of racks thoroughly and one by one because there is still even clothes from 2012 in there and as for customer service it depends who you get, if your not happy with someone who's helping you just ask for another employee or complain to a manager.  And obviously Friday's, Saturday's And Sunday's are their busiest days so u can definitely plan on waiting in big lines after 11am on those days. My favorite days to go are Monday through Wednesday. Occasionally there is big lines but not nearly as crazy/ messy as the weekends. Forever has great prices for so much variety and make sure to read your receipt before deciding to return it. NO REFUNDS/ only store credit or even exchange/ and you can absolutely not exchange anything from the sale section even if it was the wrong size and you found the same exact size in a M. 

I go for the clothes and prices, not the exceptional service or organized rooms or their crappy return policy that many customers tend to either cuss them out over or try to start fights.","review","FdmJJI4dBdxvfm4nrhsNWA",0,0,0,"Forever 21","Women's Clothing,Men's Clothing,Fashion,Shopping,Accessories","Tempe","AZ","Clothing"
"7lbvsGKzhjuX3oJtaXJvOg","2014-09-28","nDO2LbL1yXSZolzGVpgulQ",2,"I'm giving 2 stars because they carry so much, however heres the negative to that: the racks are jammed packed that it makes it quite difficult to move crap around. My experience wasn't such a good one this time around. I'm used to being completely left alone in the store which is fine until you really need help locating an item. Found a dress, only one my size. It was covered in deodorant and had no price tag. Decided to take it; went into check out asked for pricing and if they give discounts for dirty clothes. Girl said ""my manager doesn't give discounts just because it's deodorant"" ummm have you forgotten that I am giving you my money for merchandise that should meet my standards? Guess not. Workers suck, area sucks....but cheap ass clothes so eh","review","_TFVZLcNaPh6o-gwlMS9Lw",0,0,0,"Forever 21","Women's Clothing,Men's Clothing,Fashion,Shopping,Accessories","Tempe","AZ","Clothing"
"7lbvsGKzhjuX3oJtaXJvOg","2014-12-08","c3Z1odZWpKiJQrZDM9i_UQ",3,"Not bad for a Forever 21. This is actually one of the cleaner and more organized Forever 21's I have been in. I only visit Forever 21's when I need specific things because they are overwhelming, cluttered, and their products are not the best quality. However, I was looking for a specific pair of leggings and the girls who worked there were helpful and able to show me exactly what I was looking for.","review","51OR1evWM-0KFq0FNzE-_g",0,0,0,"Forever 21","Women's Clothing,Men's Clothing,Fashion,Shopping,Accessories","Tempe","AZ","Clothing"
"7sNSXwZcZJ-ItpdEtzekDg","2008-11-19","Pryn78ZT9tp77RHseG7sdw",3,"This American Apparel seemed a lot smaller than the one in South End. And unlike the South End location, this store seemed to have way more ridiculous clothes than things people actually wear. Still, if you're at SouthPark and in need of a unitard, you can stop off at the American Apparel.","review","ITwewV_k1EcFgxfWNlssqQ",0,1,0,"American Apparel","Women's Clothing,Men's Clothing,Fashion,Shopping,Accessories","Charlotte","NC","Clothing"
"7sNSXwZcZJ-ItpdEtzekDg","2011-08-01","2UwhmhnJWEunatomWxV_Dw",4,"Even though I loved the location on Camden (now CLOSED) I really visited this store more!  Very impressed with the always friendly and helpful staff... Went to search the back for (never on display this season in this store) what I affectionately refer to as ""speedos""  - when you say that word most everyone knows what you mean and if you know me, you know how serious I am about immodest swimwear (not too immodest though) square cuts and competition ""briefs"" (old school 1980's).  No Jammers! - Forget those baggy-saggy ___ and board shorts are boring!  Back to the back (of the store) they look for me and found a box of ""speedos"",  they looked good though only navy and black...  

More on American Apparel - Great service and I like the jeans a lot too, though not the new ""high-waisted"" ones!","review","PpkKVodWC0sdn74TbHQLzA",0,3,3,"American Apparel","Women's Clothing,Men's Clothing,Fashion,Shopping,Accessories","Charlotte","NC","Clothing"
"7sNSXwZcZJ-ItpdEtzekDg","2011-09-25","kVan7SgvBtx1eecU3wuGWg",3,"I have mixed feelings. The clothes down to even a simple t-shirt are kinda pricey. But I can say I like some of the weird styles like the old 70-80s looking gold gym shorts that have the split up the sides. The multiple different brief colors are cool too. This place could easy be mistaken as a store for dancers.","review","SX5b6l8Isbi7VbjK-eilIQ",0,1,0,"American Apparel","Women's Clothing,Men's Clothing,Fashion,Shopping,Accessories","Charlotte","NC","Clothing"
"7sNSXwZcZJ-ItpdEtzekDg","2011-09-27","FxPah2sqUaRv-IrHmOJ_2Q",4,"there are a lot of clothes in this store that i wouldn't be caught dead in & a lot of clothes that i think are very strange but American Apparel has the most amazing t-shirts and hoodies.  

the tri-blend t-shirts are the most comfortable t-shirts ever made!!!!  i realize they are a lil pricey for a t-shirt, but this is not a normal t-shirt....it's so SOFT & COMFY!!!

i wish the camden location was still open on days i want to avoid the mall but oh well, it's worth it!","review","8X5bBRPfZmwl2KJp3h7Vcg",0,0,0,"American Apparel","Women's Clothing,Men's Clothing,Fashion,Shopping,Accessories","Charlotte","NC","Clothing"
"7sNSXwZcZJ-ItpdEtzekDg","2013-05-27","RBkDcuA89MUyRgcvlhPEQQ",4,"American Apparel is a sensory explosion of colors, glitter, spandex and so much more. Sure it's hipster haven, but their basics are notoriously comfortable and responsibly made right here in the USA. It's definitely worth a look even if you think only the 'cool kids' shop there. 

The saleswoman who was helping me (salesgirl maybe, she was definitely younger than me) was super-helpful without being pushy. I explained that I was coming in from Raleigh, not to buy anything but to try on a couple of things to make sure I would order the right size online (there are way better sales online). She understood and helped me size several things, answering questions and grabbing things I needed. All the while she was very happy despite knowing I wasn't really in there to buy.

I definitely hope we get at least one American Apparel here in Raleigh! It would definately save me a drive!","review","B32KqPVSsEJZRgzzUe0r-w",0,1,1,"American Apparel","Women's Clothing,Men's Clothing,Fashion,Shopping,Accessories","Charlotte","NC","Clothing"
"85tkG-7jNZ6pKZo0X-cRWQ","2010-06-15","qqoShPLb6ez0M-qDyP2Rlg",4,"To really save at Kohl's, you gotta take the plunge and sign up for their credit card. But they make it worth your while and send you all sorts of coupons and discounts and whatnot. However, there is a learning curve of sorts...

This is the second time I've had to go to their customer service department to correct things on my original purchase, but they made everything right pronto. Here are the salient things you need to know to claim your Kohl's discounts:

1) When you get a sales flyer/magazine in the mail from Kohl's that says you can save an additional percentage off of the upcoming in-store sale, peel off the sticker to reveal your additional savings (usually 10%, 20%, or 30%) and BRING THE MAILER WITH YOU to the store. I didn't realize I had to do this once because I thought it would get deducted automatically when I used my Kohl's charge card... but no. I had to return the next day to get it resolved.

2) When approaching the checkout at the Kohl's store, PRESENT YOUR ADDITIONAL DISCOUNT and/or COUPONS FIRST. I got an inexperienced cashier who never asked beforehand, rang up all of my merch, and then looked a bit flabbergasted when I dropped the discount code on her. She tried to key it all in again and even had a manager come over to approve, but actually only applied my discount to one of my many items. I came back the next day and got it resolved.

3) It may take a day or two for new transactions to register on your on-line Kohl's charge card account. I like to pay my balance down to zero right-quick, but sometimes after I've had to correct a transaction with customer service, I have to wait for the balance to be updated.

I'm not bothered too much by any of these issues (although it is why I'm only giving 4 stars and not 5), because I have found tremendous savings at this and other Kohl's stores. In my opinion, this Gilbert store has one of the better inventories in the men's department. I can almost always find my size and they seem to be very efficient about getting tried-on clothing refolded and back onto the racks.

Case in point: I stocked up on polo shirts recently. Retail price came to an average of $36 per shirt. Kohl's Father's Day sale prices brought the average down to $17.15 per shirt. Apply 20% cardholder special discount and the price was $14.16. I've paid more for T-shirts at other stores! Total savings on this trip was $183.89.

Kohl's put the ""disco"" in discount. Think I gotta dance now...","review","0Ke0iSAPYi8hUVxLocAlYQ",0,1,2,"Kohl's Department Stores","Fashion,Shopping,Jewelry,Beauty & Spas,Men's Clothing,Cosmetics & Beauty Supply","Gilbert","AZ","Clothing"
